,node,node.type,current_rangetxt,event_type,event_txt,ana_dispersal_from,dispersal_to,event_time,abs_event_time,nmap
2248,18,tip,C,d,C->BC,C,B,0.950093765759796,0.496022718240204,722
2249,19,tip,C,d,C->BC,C,B,0.585769407344661,0.861141497655339,722
2250,20,tip,C,d,C->BC,C,B,1.12550427580584,0.321732498194163,722
2251,18,tip,B,d,B->BC,B,C,0.297695412224028,1.14842107177597,723
2252,19,tip,C,d,C->BC,C,B,1.41267442463056,0.0342364803694419,723
2253,20,tip,C,d,C->BC,C,B,1.03459234966439,0.412644424335615,723
2254,89,internal,C,d,C->BC,C,B,0.257620526081466,0.837214897118534,723
2255,18,tip,B,d,B->BC,B,C,1.35325270197782,0.092863782022176,724
2256,19,tip,C,d,C->BC,C,B,1.01043202043203,0.436478884567972,724
2257,20,tip,C,d,C->BC,C,B,0.319741106011958,1.12749566798804,724
2258,18,tip,C,d,C->BC,C,B,1.00838873372355,0.43772775027645,725
2259,19,tip,C,d,C->BC,C,B,0.547843953370391,0.899066951629609,725
2260,20,tip,C,d,C->BC,C,B,0.683702418301849,0.763534355698151,725
2261,88,internal,C,d,C->BC,C,B,0.159292005105909,1.68298643279409,725
2262,18,tip,C,d,C->BC,C,B,1.06812168602159,0.377994797978414,726
2263,19,tip,C,d,C->BC,C,B,0.719962005705963,0.726948899294037,726
2264,20,tip,C,d,C->BC,C,B,0.482918617776432,0.964318156223568,726
2265,18,tip,C,d,C->BC,C,B,1.0156921954193,0.4304242885807,727
2266,19,tip,C,d,C->BC,C,B,0.492143554607592,0.954767350392408,727
2267,20,tip,C,d,C->BC,C,B,0.359043364772498,1.0881934092275,727
2268,18,tip,C,d,C->BC,C,B,0.324545351178036,1.12157113282196,728
2269,19,tip,C,d,C->BC,C,B,0.8790712676141,0.5678396373859,728
2270,20,tip,C,d,C->BC,C,B,0.551933658635042,0.895303115364958,728
2271,18,tip,C,d,C->BC,C,B,1.21379547450591,0.23232100949409,729
2272,19,tip,C,d,C->BC,C,B,0.641663622394884,0.805247282605116,729
2273,20,tip,B,d,B->BC,B,C,1.06427986766094,0.382956906339063,729
2274,18,tip,C,d,C->BC,C,B,0.621164367467012,0.824952116532988,730
2275,19,tip,C,d,C->BC,C,B,1.07703339024749,0.369877514752505,730
