,node,node.type,current_rangetxt,event_type,event_txt,ana_dispersal_from,dispersal_to,event_time,abs_event_time,nmap
263,22,internal,A,d,A->AB,A,B,0.547875555454693,3.19139810454531,135
264,5,tip,A,d,A->AB,A,B,3.02713498943164,4.49167739856836,136
265,21,internal,A,d,A->AB,A,B,0.0311807745337066,4.46509002166629,136
266,5,tip,B,d,B->AB,B,A,0.87790823793609,6.64090415006391,137
267,7,tip,B,d,B->AB,B,A,1.99972432935515,0.0832027576448495,137
268,20,internal,B,d,B->AB,B,A,0.865008196391907,7.48256497860809,137
269,22,internal,A,d,A->AB,A,B,1.353295204935,2.385978455065,138
270,22,internal,A,d,A->AB,A,B,0.29388837409741,3.44538528590259,139
271,5,tip,A,d,A->AB,A,B,6.73385628591079,0.784956102089206,140
272,20,internal,B,d,B->AB,B,A,1.30250181694376,7.04507135805624,140
273,5,tip,A,d,A->AB,A,B,1.37449423719644,6.14431815080356,141
274,22,internal,A,d,A->AB,A,B,0.21752262568523,3.52175103431477,141
275,5,tip,A,d,A->AB,A,B,2.16636185937555,5.35245052862445,142
276,22,internal,A,d,A->AB,A,B,0.171581350537977,3.56769230946202,142
277,5,tip,A,d,A->AB,A,B,3.89148141606159,3.62733097193841,143
278,15,internal,C,d,C->AC,C,A,0.0223119216250817,8.44278096677492,143
279,22,internal,A,d,A->AB,A,B,1.00234935475711,2.73692430524289,143
280,5,tip,A,d,A->AB,A,B,3.13108000917359,4.38773237882641,144
281,22,internal,A,d,A->AB,A,B,1.44651292142088,2.29276073857912,144
282,5,tip,B,d,B->AB,B,A,2.24915428372939,5.26965810427061,145
283,21,internal,A,d,A->AB,A,B,0.285150783773307,4.21112001242669,145
284,5,tip,A,d,A->AB,A,B,3.35264552824722,4.16616685975279,146
285,7,tip,B,d,B->AB,B,A,0.302500446134849,1.78042664086515,146
286,20,internal,A,d,A->AB,A,B,2.26724483826833,6.08032833673167,146
287,5,tip,A,d,A->AB,A,B,6.38243350281711,1.13637888518289,147
288,22,internal,A,d,A->AB,A,B,1.55160095413631,2.18767270586369,147
289,5,tip,A,d,A->AB,A,B,3.73939091419576,3.77942147380424,148
290,22,internal,A,d,A->AB,A,B,1.35244787637867,2.38682578362133,148
291,5,tip,B,d,B->AB,B,A,3.19656639567594,4.32224599232406,149
292,20,internal,B,d,B->AB,B,A,2.23396314358128,6.11361003141872,149
293,5,tip,A,d,A->AB,A,B,3.10406382234096,4.41474856565904,150
294,22,internal,A,d,A->AB,A,B,1.15610626333715,2.58316739666285,150
295,20,internal,B,d,B->AB,B,A,2.20819345798507,6.13937971701493,151
296,5,tip,A,d,A->AB,A,B,0.2038411638037,7.3149712241963,152
297,22,internal,A,d,A->AB,A,B,0.0976756473337149,3.64159801266629,152
298,5,tip,A,d,A->AB,A,B,1.01185709513656,6.50695529286344,153
299,20,internal,B,d,B->AB,B,A,0.0745413553113531,8.27303181968865,153
300,5,tip,A,d,A->AB,A,B,3.66664913966706,3.85216324833294,154
301,20,internal,A,d,A->AB,A,B,3.2838562132391,5.0637169617609,154
302,22,internal,A,d,A->AB,A,B,0.787165548016505,2.9521081119835,155
303,5,tip,A,d,A->AB,A,B,6.37759986771329,1.14121252028671,156
304,22,internal,A,d,A->AB,A,B,1.03731556756684,2.70195809243316,156
305,7,tip,A,d,A->AB,A,B,0.975494393106266,1.10743269389373,157
306,22,internal,A,d,A->AB,A,B,0.650209315163059,3.08906434483694,157
307,16,internal,AB,d,AB->ABC,A,C,0.685155228858608,7.66241797864139,158
308,22,internal,A,d,A->AB,A,B,0.290872143816242,3.44840151618376,158
309,7,tip,B,d,B->AB,B,A,1.26063974164244,0.822287345357563,159
310,20,internal,B,d,B->AB,B,A,3.16129739228617,5.18627578271383,159
311,22,internal,A,d,A->AB,A,B,0.625854944633556,3.11341871536644,160
312,7,tip,B,d,B->AB,B,A,0.691231510812934,1.39169557618707,161
313,20,internal,A,d,A->AB,A,B,2.90397072767672,5.44360244732328,161
314,22,internal,A,d,A->AB,A,B,1.38974945464435,2.34952420535565,162
315,22,internal,A,d,A->AB,A,B,0.3738553676093,3.3654182923907,163
316,5,tip,A,d,A->AB,A,B,5.91715300103749,1.60165938696251,164
317,22,internal,A,d,A->AB,A,B,0.270019661659056,3.46925399834094,164
318,22,internal,A,d,A->AB,A,B,0.874690638111374,2.86458302188863,165
319,5,tip,A,d,A->AB,A,B,2.7728842256943,4.7459281623057,166
320,20,internal,A,d,A->AB,A,B,1.85755182638938,6.49002134861062,166
321,21,internal,B,d,B->AB,B,A,0.317876711495361,4.17839408470464,166
322,16,internal,AC,d,AC->ABC,C,B,0.14826879605124,8.19930441144876,167
323,22,internal,A,d,A->AB,A,B,0.236396504353007,3.50287715564699,167
324,22,internal,A,d,A->AB,A,B,0.4788060040459,3.2604676559541,168
325,20,internal,A,d,A->AB,A,B,0.987142605906428,7.36043056909357,169
326,16,internal,AB,d,AB->ABC,B,C,0.338919964785719,8.00865324271428,170
327,21,internal,A,d,A->AB,A,B,0.285030634266672,4.21124016193333,170
328,5,tip,A,d,A->AB,A,B,1.78308830052943,5.73572408747057,171
329,22,internal,A,d,A->AB,A,B,0.345904931072979,3.39336872892702,171
330,5,tip,A,d,A->AB,A,B,6.86846702793391,0.650345360066088,172
331,22,internal,A,d,A->AB,A,B,1.46195914730424,2.27731451269576,172
332,5,tip,B,d,B->AB,B,A,0.244172986732147,7.27463940126785,173
333,20,internal,A,d,A->AB,A,B,0.528358902364307,7.81921427263569,173
334,22,internal,A,d,A->AB,A,B,0.148913748933467,3.59035991106653,174
335,5,tip,A,d,A->AB,A,B,1.71050440272376,5.80830798527624,175
336,20,internal,B,d,B->AB,B,A,2.09611962880874,6.25145354619126,175
337,22,internal,A,d,A->AB,A,B,0.273893302449478,3.46538035755052,176
338,22,internal,A,d,A->AB,A,B,1.39650836478983,2.34276529521017,177
339,5,tip,B,d,B->AB,B,A,0.401358892719807,7.11745349528019,178
340,7,tip,A,d,A->AB,A,B,0.761727228127773,1.32119985887223,178
341,20,internal,B,d,B->AB,B,A,1.8576440074788,6.4899291675212,178
342,21,internal,A,d,A->AB,A,B,0.62769221610518,3.86857858009482,179
343,23,internal,B,d,B->AB,B,A,0.00128591255486945,2.17933386485513,179
344,5,tip,A,d,A->AB,A,B,2.67333911416475,4.84547327383525,180
345,22,internal,A,d,A->AB,A,B,1.12708070742342,2.61219295257658,180
346,7,tip,B,d,B->AB,B,A,0.169745546931789,1.91318154006821,181
347,20,internal,B,d,B->AB,B,A,0.699220350811704,7.6483528241883,181
348,22,internal,A,d,A->AB,A,B,1.03964485576696,2.69962880423304,182
349,16,internal,AC,d,AC->ABC,C,B,0.0730306621862952,8.27454254531371,183
350,22,internal,A,d,A->AB,A,B,0.417152082317723,3.32212157768228,183
351,20,internal,A,d,A->AB,A,B,1.4706438148909,6.8769293601091,184
352,22,internal,A,d,A->AB,A,B,0.695666298529249,3.04360736147075,185
353,5,tip,A,d,A->AB,A,B,6.08853067160334,1.43028171639666,186
354,22,internal,A,d,A->AB,A,B,0.000312488285474279,3.73896117171453,186
355,7,tip,A,d,A->AB,A,B,1.92957540182372,0.153351685176275,187
356,22,internal,A,d,A->AB,A,B,1.32586246615392,2.41341119384608,187
357,5,tip,A,d,A->AB,A,B,7.20282818249486,0.315984205505145,188
358,16,internal,A,d,A->AC,A,C,0.329480577853822,8.01809262964618,188
359,22,internal,A,d,A->AB,A,B,0.33301646372943,3.40625719627057,188
360,7,tip,B,d,B->AB,B,A,1.69574326761854,0.387183819381459,189
361,20,internal,B,d,B->AB,B,A,0.840799724138249,7.50677345086175,189
362,5,tip,A,d,A->AB,A,B,5.36873254327493,2.15007984472506,190
363,22,internal,A,d,A->AB,A,B,1.51467545820563,2.22459820179437,190
364,5,tip,A,d,A->AB,A,B,4.4719566441883,3.0468557438117,191
365,22,internal,A,d,A->AB,A,B,0.541957517459829,3.19731614254017,191
366,22,internal,A,d,A->AB,A,B,0.529209645665536,3.21006401433446,192
367,22,internal,A,d,A->AB,A,B,1.40330576875782,2.33596789124218,193
368,22,internal,A,d,A->AB,A,B,1.08973623445197,2.64953742554803,194
369,5,tip,A,d,A->AB,A,B,0.0467443860980512,7.47206800190195,195
370,7,tip,B,d,B->AB,B,A,0.242116816841714,1.84081027015829,195
371,20,internal,A,d,A->AB,A,B,1.41205039915231,6.93552277584769,195
372,22,internal,A,d,A->AB,A,B,0.924763327973594,2.81451033202641,196
373,22,internal,A,d,A->AB,A,B,0.0950068480297881,3.64426681197021,197
374,7,tip,B,d,B->AB,B,A,1.15641003101931,0.926517055980693,198
375,16,internal,BC,d,BC->ABC,C,A,0.678020976343458,7.66955223115654,198
376,21,internal,A,d,A->AB,A,B,0.275573229782629,4.22069756641737,198
377,5,tip,A,d,A->AB,A,B,3.8802316579823,3.6385807300177,199
378,22,internal,A,d,A->AB,A,B,0.72414062147896,3.01513303852104,199
379,22,internal,A,d,A->AB,A,B,0.446369767466801,3.2929038925332,200
380,5,tip,B,d,B->AB,B,A,6.59539301765746,0.923419370342542,201
381,21,internal,A,d,A->AB,A,B,0.735333267405722,3.76093752879428,201
382,5,tip,A,d,A->AB,A,B,5.8234570417685,1.6953553462315,202
383,22,internal,A,d,A->AB,A,B,1.04450092281541,2.69477273718459,202
384,5,tip,A,d,A->AB,A,B,6.79819283108733,0.720619556912672,203
385,22,internal,A,d,A->AB,A,B,0.246565702266854,3.49270795773315,203
386,5,tip,A,d,A->AB,A,B,1.08852421949074,6.43028816850926,204
387,7,tip,B,d,B->AB,B,A,0.407703132367164,1.67522395463284,204
388,21,internal,A,d,A->AB,A,B,0.484518004621828,4.01175279157817,204
389,5,tip,A,d,A->AB,A,B,4.9828109094809,2.5360014785191,205
390,22,internal,A,d,A->AB,A,B,1.47377910527357,2.26549455472643,205
391,5,tip,A,d,A->AB,A,B,3.81226859716606,3.70654379083394,206
392,7,tip,B,d,B->AB,B,A,1.62101092201062,0.461916164989385,206
393,20,internal,A,d,A->AB,A,B,2.91386969533753,5.43370347966247,206
394,5,tip,A,d,A->AB,A,B,2.83666461389317,4.68214777410683,207
395,22,internal,A,d,A->AB,A,B,1.10295405980123,2.63631960019877,207
396,5,tip,B,d,B->AB,B,A,2.60691705160165,4.91189533639835,208
397,22,internal,A,d,A->AB,A,B,0.896316644258552,2.84295701574145,208
398,7,tip,B,d,B->AB,B,A,1.29919699594595,0.783730091054051,209
399,20,internal,B,d,B->AB,B,A,3.73155950939309,4.61601366560691,209
400,22,internal,A,d,A->AB,A,B,1.47708893119862,2.26218472880138,210
401,5,tip,A,d,A->AB,A,B,0.997798456441101,6.5210139315589,211
402,7,tip,B,d,B->AB,B,A,0.63283637529356,1.45009071170644,211
403,15,internal,C,d,C->AC,C,A,0.0203007861027509,8.44479210229725,211
404,20,internal,A,d,A->AB,A,B,0.1429212864416,8.2046518885584,211
405,16,internal,AC,d,AC->ABC,A,B,0.120922323103319,8.22665088439668,212
406,22,internal,A,d,A->AB,A,B,1.16020046547431,2.57907319452569,212
407,22,internal,A,d,A->AB,A,B,0.820880594410856,2.91839306558914,213
408,21,internal,A,d,A->AB,A,B,0.221714935105085,4.27455586109491,214
409,5,tip,A,d,A->AB,A,B,0.0446828101833853,7.47412957781661,215
410,20,internal,A,d,A->AB,A,B,0.153009253699468,8.19456392130053,215
411,5,tip,A,d,A->AB,A,B,2.84906914221178,4.66974324578822,216
412,22,internal,A,d,A->AB,A,B,0.58749363138579,3.15178002861421,216
413,5,tip,A,d,A->AB,A,B,7.20030238691997,0.318510001080032,217
414,22,internal,A,d,A->AB,A,B,0.00513428548190932,3.73413937451809,217
415,7,tip,B,d,B->AB,B,A,1.54932934926919,0.533597737730814,218
416,20,internal,A,d,A->AB,A,B,1.37454622548389,6.97302694951611,218
417,5,tip,A,d,A->AB,A,B,5.61858093954972,1.90023144845028,219
418,22,internal,A,d,A->AB,A,B,0.366318086791683,3.37295557320832,219
419,5,tip,A,d,A->AB,A,B,0.787573646628204,6.7312387413718,220
420,22,internal,A,d,A->AB,A,B,0.63023184499653,3.10904181500347,220
421,5,tip,A,d,A->AB,A,B,6.27186134158582,1.24695104641418,221
422,22,internal,A,d,A->AB,A,B,0.403471271076852,3.33580238892315,221
423,22,internal,A,d,A->AB,A,B,0.833216178018294,2.90605748198171,222
424,16,internal,AC,d,AC->ABC,A,B,0.820062220293462,7.52751098720654,223
425,20,internal,A,d,A->AB,A,B,0.983280362733495,7.3642928122665,223
426,22,internal,A,d,A->AB,A,B,1.1647200019118,2.5745536580882,224
427,16,internal,AC,d,AC->ABC,A,B,0.684324823798971,7.66324838370103,225
428,22,internal,A,d,A->AB,A,B,0.991018664718753,2.74825499528125,225
429,5,tip,A,d,A->AB,A,B,4.09133491870598,3.42747746929402,226
430,16,internal,A,d,A->AC,A,C,0.0392974003699837,8.30827580713002,226
431,22,internal,A,d,A->AB,A,B,0.54655541013815,3.19271824986185,226
432,5,tip,A,d,A->AB,A,B,6.61542236273967,0.903390025260327,227
433,22,internal,A,d,A->AB,A,B,0.533937578493575,3.20533608150643,227
434,5,tip,A,d,A->AB,A,B,1.2283755684062,6.2904368195938,228
435,21,internal,A,d,A->AB,A,B,0.503104746122254,3.99316605007775,228
436,5,tip,B,d,B->AB,B,A,0.605932075341895,6.91288031265811,229
437,15,internal,BC,d,BC->ABC,C,A,0.0551285888465891,8.40996429955341,229
438,22,internal,A,d,A->AB,A,B,0.733250264540107,3.00602339545989,229
439,22,internal,A,d,A->AB,A,B,0.449490719794359,3.28978294020564,230
440,5,tip,B,d,B->AB,B,A,4.74895408777978,2.76985830022022,231
441,7,tip,B,d,B->AB,B,A,1.27342331340655,0.809503773593447,231
442,21,internal,A,d,A->AB,A,B,0.607993130939727,3.88827766526027,231
443,22,internal,A,d,A->AB,A,B,1.52235291990931,2.21692074009069,232
444,7,tip,A,d,A->AB,A,B,0.662971497737579,1.41995558926242,233
445,16,internal,AC,d,AC->ABC,A,B,0.0674638438638959,8.2801093636361,233
446,22,internal,A,d,A->AB,A,B,0.8037650702859,2.9355085897141,233
447,5,tip,A,d,A->AB,A,B,2.40006265547248,5.11874973252752,234
448,22,internal,A,d,A->AB,A,B,1.3921625333934,2.3471111266066,234
449,5,tip,B,d,B->AB,B,A,7.4888801334605,0.0299322545394993,235
450,22,internal,A,d,A->AB,A,B,1.06120684126485,2.67806681873515,235
451,7,tip,B,d,B->AB,B,A,0.118561840493019,1.96436524650698,236
452,20,internal,A,d,A->AB,A,B,3.03678280455119,5.3107903704488,236
453,16,internal,AC,d,AC->ABC,C,B,0.347819264769568,7.99975394273043,237
454,22,internal,A,d,A->AB,A,B,1.08423868559321,2.65503497440679,237
455,5,tip,A,d,A->AB,A,B,3.81283845706123,3.70597393093877,238
456,16,internal,C,d,C->AC,C,A,0.244417822768506,8.10315538473149,238
457,22,internal,A,d,A->AB,A,B,0.845922563828306,2.89335109617169,239
458,5,tip,A,d,A->AB,A,B,2.9848573687796,4.5339550192204,240
459,22,internal,A,d,A->AB,A,B,1.50095469410395,2.23831896589605,240
460,5,tip,A,d,A->AB,A,B,3.07738197883104,4.44143040916896,241
461,22,internal,A,d,A->AB,A,B,0.428118504399575,3.31115515560043,241
462,5,tip,A,d,A->AB,A,B,3.60537121152951,3.91344117647049,242
463,22,internal,A,d,A->AB,A,B,1.5110116916323,2.2282619683677,242
464,5,tip,B,d,B->AB,B,A,5.69934233043625,1.81947005756375,243
465,22,internal,A,d,A->AB,A,B,1.16130707369921,2.57796658630079,243
466,22,internal,A,d,A->AB,A,B,0.05512690452682,3.68414675547318,244
467,5,tip,A,d,A->AB,A,B,1.32004310169993,6.19876928630007,245
468,21,internal,A,d,A->AB,A,B,0.202525943946263,4.29374485225374,245
469,23,internal,B,d,B->AB,B,A,0.084205873096206,2.09641390431379,245
470,5,tip,A,d,A->AB,A,B,5.28491742417967,2.23389496382033,246
471,16,internal,A,d,A->AC,A,C,0.116292436487206,8.23128077101279,246
472,21,internal,A,d,A->AB,A,B,0.687955204530272,3.80831559166973,246
473,22,internal,A,d,A->AB,A,B,0.715453314825468,3.02382034517453,247
474,22,internal,A,d,A->AB,A,B,0.490587353838097,3.2486863061619,248
475,5,tip,A,d,A->AB,A,B,2.0213192710375,5.4974931169625,249
476,22,internal,A,d,A->AB,A,B,0.262233371338611,3.47704028866139,249
477,5,tip,B,d,B->AB,B,A,0.897454228793143,6.62135815920686,250
478,15,internal,BC,d,BC->ABC,C,A,0.0831546833478624,8.38193820505214,250
479,22,internal,A,d,A->AB,A,B,0.641417512267436,3.09785614773256,250
480,5,tip,A,d,A->AB,A,B,2.74750181820647,4.77131056979353,251
481,21,internal,A,d,A->AB,A,B,0.196873191345358,4.29939760485464,251
482,5,tip,B,d,B->AB,B,A,3.71897064108435,3.79984174691565,252
483,22,internal,A,d,A->AB,A,B,0.207635097133895,3.53163856286611,252
484,22,internal,A,d,A->AB,A,B,0.842292546991163,2.89698111300884,253
485,5,tip,A,d,A->AB,A,B,5.59091947666647,1.92789291133353,254
486,22,internal,A,d,A->AB,A,B,1.47923742442068,2.26003623557932,254
487,5,tip,B,d,B->AB,B,A,4.6853940916338,2.8334182963662,255
488,7,tip,B,d,B->AB,B,A,1.09602965857063,0.986897428429373,255
489,20,internal,B,d,B->AB,B,A,0.490238075240763,7.85733509975924,255
490,5,tip,B,d,B->AB,B,A,1.37582293880819,6.14298944919181,256
491,22,internal,A,d,A->AB,A,B,0.563254684190315,3.17601897580969,256
492,7,tip,B,d,B->AB,B,A,0.429894646027986,1.65303244097201,257
493,20,internal,B,d,B->AB,B,A,2.23673119327709,6.11084198172291,257
494,5,tip,B,d,B->AB,B,A,5.1593283296328,2.3594840583672,258
495,22,internal,A,d,A->AB,A,B,0.262003417191272,3.47727024280873,258
496,5,tip,A,d,A->AB,A,B,4.42819281120699,3.09061957679301,259
497,22,internal,A,d,A->AB,A,B,0.0277722298322271,3.71150143016777,259
498,22,internal,A,d,A->AB,A,B,0.846344684540887,2.89292897545911,260
499,22,internal,A,d,A->AB,A,B,1.20199954350064,2.53727411649936,261
500,7,tip,B,d,B->AB,B,A,0.169808662696087,1.91311842430391,262
501,16,internal,BC,d,BC->ABC,B,A,0.635789496817551,7.71178371068245,262
502,20,internal,B,d,B->AB,B,A,1.01921580398603,7.32835737101397,262
503,5,tip,B,d,B->AB,B,A,5.18347240812812,2.33533997987188,263
504,22,internal,A,d,A->AB,A,B,1.18892425544367,2.55034940455633,263
505,22,internal,A,d,A->AB,A,B,0.893351068940205,2.84592259105979,264
506,22,internal,A,d,A->AB,A,B,0.81750046188265,2.92177319811735,265
507,22,internal,A,d,A->AB,A,B,0.047665005900025,3.69160865409998,266
508,5,tip,B,d,B->AB,B,A,4.99226293948038,2.52654944851962,267
509,22,internal,A,d,A->AB,A,B,1.41404535828023,2.32522830171977,267
510,7,tip,B,d,B->AB,B,A,0.75167325751183,1.33125382948817,268
511,21,internal,A,d,A->AB,A,B,0.033461614774183,4.46280918142582,268
512,5,tip,A,d,A->AB,A,B,0.995599607790866,6.52321278020913,269
513,22,internal,A,d,A->AB,A,B,1.03200606158761,2.70726759841239,269
514,7,tip,B,d,B->AB,B,A,2.00226942047977,0.0806576665202292,270
515,20,internal,A,d,A->AB,A,B,0.245753435874317,8.10181973912568,270
516,22,internal,A,d,A->AB,A,B,0.681174031206073,3.05809962879393,271
517,5,tip,A,d,A->AB,A,B,0.398623349815072,7.12018903818493,272
518,22,internal,A,d,A->AB,A,B,1.07146154601458,2.66781211398542,272
519,7,tip,B,d,B->AB,B,A,1.13051571346738,0.952411373532621,273
520,20,internal,A,d,A->AB,A,B,2.85068878819633,5.49688438680367,273
521,22,internal,A,d,A->AB,A,B,0.890255779534428,2.84901788046557,274
522,7,tip,B,d,B->AB,B,A,1.92203765495952,0.160889432040481,275
523,20,internal,A,d,A->AB,A,B,1.54513537495173,6.80243780004827,275
524,5,tip,A,d,A->AB,A,B,6.20808693472788,1.31072545327212,276
525,22,internal,A,d,A->AB,A,B,1.4615578697722,2.2777157902278,276
526,15,internal,BC,d,BC->ABC,C,A,0.0945602829127107,8.37053260548729,277
527,22,internal,A,d,A->AB,A,B,0.381637187297269,3.35763647270273,277
528,15,internal,AC,d,AC->ABC,C,B,0.107208753054032,8.35788413534597,278
529,22,internal,A,d,A->AB,A,B,0.874728079173873,2.86454558082613,278
530,5,tip,B,d,B->AB,B,A,1.44674916260877,6.07206322539123,279
531,16,internal,B,d,B->BC,B,C,0.0552153391853466,8.29235786831465,279
532,20,internal,B,d,B->AB,B,A,0.757379008139169,7.59019416686083,279
533,22,internal,A,d,A->AB,A,B,0.919319748478766,2.81995391152123,280
534,20,internal,A,d,A->AB,A,B,3.10542688944039,5.24214628555961,281
535,5,tip,A,d,A->AB,A,B,5.26954649047495,2.24926589752505,282
536,22,internal,A,d,A->AB,A,B,1.07796169402322,2.66131196597678,282
537,5,tip,A,d,A->AB,A,B,3.39863873199036,4.12017365600964,283
538,22,internal,A,d,A->AB,A,B,0.765838386993608,2.97343527300639,283
539,5,tip,A,d,A->AB,A,B,2.10707297539785,5.41173941260215,284
540,22,internal,A,d,A->AB,A,B,0.611321939725843,3.12795172027416,284
541,16,internal,AB,d,AB->ABC,B,C,0.764101276121008,7.58347193137899,285
542,22,internal,A,d,A->AB,A,B,0.906829063944217,2.83244459605578,285
543,5,tip,A,d,A->AB,A,B,7.24186052799983,0.276951860000171,286
544,21,internal,A,d,A->AB,A,B,0.748383618342772,3.74788717785723,286
545,5,tip,A,d,A->AB,A,B,5.1253759776084,2.3934364103916,287
546,22,internal,A,d,A->AB,A,B,0.433586337818368,3.30568732218163,287
547,5,tip,B,d,B->AB,B,A,1.63694650199419,5.88186588600581,288
548,22,internal,A,d,A->AB,A,B,1.30108946183337,2.43818419816663,288
549,22,internal,A,d,A->AB,A,B,0.437746538229921,3.30152712177008,289
550,7,tip,B,d,B->AB,B,A,0.848518422509705,1.2344086644903,290
551,20,internal,B,d,B->AB,B,A,3.56174826874321,4.78582490625679,290
552,5,tip,A,d,A->AB,A,B,4.4020480488286,3.1167643391714,291
553,7,tip,A,d,A->AB,A,B,0.430168421539063,1.65275866546094,291
554,15,internal,C,d,C->AC,C,A,0.0653931011211931,8.39969978727881,291
555,22,internal,A,d,A->AB,A,B,0.533619955663114,3.20565370433689,291
556,16,internal,AB,d,AB->ABC,B,C,0.567821411831165,7.77975179566884,292
557,22,internal,A,d,A->AB,A,B,0.176101970862405,3.5631716891376,292
558,5,tip,A,d,A->AB,A,B,4.35867777849171,3.16013460950829,293
559,7,tip,B,d,B->AB,B,A,1.91480133062811,0.168125756371893,293
560,20,internal,A,d,A->AB,A,B,1.81173564896035,6.53583752603965,293
561,22,internal,A,d,A->AB,A,B,0.379308602098846,3.35996505790115,294
562,5,tip,B,d,B->AB,B,A,2.01640614192653,5.50240624607347,295
563,22,internal,A,d,A->AB,A,B,0.653742192561943,3.08553146743806,295
564,22,internal,A,d,A->AB,A,B,1.30366441946306,2.43560924053694,296
565,22,internal,A,d,A->AB,A,B,0.341102746515832,3.39817091348417,297
566,5,tip,A,d,A->AB,A,B,6.86381777172961,0.654994616270391,298
567,22,internal,A,d,A->AB,A,B,0.577502288940946,3.16177137105905,298
568,22,internal,A,d,A->AB,A,B,0.972571039635885,2.76670262036412,299
569,5,tip,B,d,B->AB,B,A,4.64237708143087,2.87643530656913,300
570,22,internal,A,d,A->AB,A,B,1.23242551650953,2.50684814349048,300
571,5,tip,B,d,B->AB,B,A,6.21660024070076,1.30221214729924,301
572,22,internal,A,d,A->AB,A,B,0.493497952846799,3.2457757071532,301
573,5,tip,A,d,A->AB,A,B,3.76011232898998,3.75870005901002,302
574,22,internal,A,d,A->AB,A,B,0.387946523221562,3.35132713677844,302
575,5,tip,A,d,A->AB,A,B,5.45090712139607,2.06790526660393,303
576,22,internal,A,d,A->AB,A,B,0.205924662110874,3.53334899788913,303
577,5,tip,B,d,B->AB,B,A,1.27769268086398,6.24111970713602,304
578,16,internal,B,d,B->BC,B,C,0.580583103941258,7.76699010355874,304
579,22,internal,A,d,A->AB,A,B,0.863546918268992,2.87572674173101,304
580,22,internal,A,d,A->AB,A,B,1.49897561077522,2.24029804922478,305
581,16,internal,AC,d,AC->ABC,A,B,0.820256182179133,7.52731702532087,306
582,22,internal,A,d,A->AB,A,B,1.05171703668638,2.68755662331362,306
583,5,tip,B,d,B->AB,B,A,1.0635956961158,6.4552166918842,307
584,22,internal,A,d,A->AB,A,B,0.765696442163693,2.97357721783631,307
585,15,internal,BC,d,BC->ABC,C,A,0.0320621005062855,8.43303078789371,308
586,22,internal,A,d,A->AB,A,B,0.238143065246948,3.50113059475305,308
587,21,internal,A,d,A->AB,A,B,0.452425520748707,4.04384527545129,309
588,7,tip,B,d,B->AB,B,A,1.21244655107217,0.870480535927833,310
589,20,internal,B,d,B->AB,B,A,2.0244087596702,6.3231644153298,310
590,16,internal,BC,d,BC->ABC,B,A,0.128964097094471,8.21860911040553,311
591,20,internal,A,d,A->AB,A,B,0.414945382074158,7.93262779292584,311
592,7,tip,B,d,B->AB,B,A,0.832597103463721,1.25032998353628,312
593,16,internal,BC,d,BC->ABC,C,A,0.221565082331609,8.12600812516839,312
594,21,internal,A,d,A->AB,A,B,0.141616215697009,4.35465458050299,312
595,5,tip,A,d,A->AB,A,B,7.2138410478677,0.304971340132305,313
596,22,internal,A,d,A->AB,A,B,1.18014296648086,2.55913069351914,313
597,5,tip,A,d,A->AB,A,B,2.40928224347694,5.10953014452306,314
598,22,internal,A,d,A->AB,A,B,0.561340758023824,3.17793290197618,314
599,5,tip,A,d,A->AB,A,B,2.69675653813608,4.82205584986392,315
600,16,internal,A,d,A->AC,A,C,0.317017548821298,8.0305556586787,315
601,20,internal,A,d,A->AB,A,B,1.02632299877967,7.32125017622033,315
602,5,tip,A,d,A->AB,A,B,3.90034125811986,3.61847112988014,316
603,22,internal,A,d,A->AB,A,B,0.976956471895827,2.76231718810417,316
604,21,internal,A,d,A->AB,A,B,0.0708129188955429,4.42545787730446,317
605,22,internal,A,d,A->AB,A,B,1.18913786894677,2.55013579105323,318
606,22,internal,A,d,A->AB,A,B,0.12481252868552,3.61446113131448,319
607,5,tip,A,d,A->AB,A,B,5.32111676227738,2.19769562572262,320
608,16,internal,A,d,A->AC,A,C,0.298561027781238,8.04901217971876,320
609,22,internal,A,d,A->AB,A,B,0.812661925403838,2.92661173459616,320
610,5,tip,A,d,A->AB,A,B,7.44645164099264,0.0723607470073606,321
611,22,internal,A,d,A->AB,A,B,1.54628919201316,2.19298446798684,321
612,5,tip,A,d,A->AB,A,B,7.37829548722707,0.140516900772927,322
613,7,tip,B,d,B->AB,B,A,0.0404967456000642,2.04243034139994,322
614,16,internal,A,d,A->AC,A,C,0.440029531354172,7.90754367614583,322
615,5,tip,A,d,A->AB,A,B,5.16172205935352,2.35709032864648,323
616,7,tip,B,d,B->AB,B,A,1.13717858223004,0.945748504769961,323
617,20,internal,A,d,A->AB,A,B,1.01651594456337,7.33105723043663,323
618,16,internal,BC,d,BC->ABC,C,A,0.150273481753561,8.19729972574644,324
619,22,internal,A,d,A->AB,A,B,1.32724418216153,2.41202947783847,324
620,22,internal,A,d,A->AB,A,B,0.954413689487415,2.78485997051259,325
621,5,tip,B,d,B->AB,B,A,4.23425051471242,3.28456187328758,326
622,22,internal,A,d,A->AB,A,B,0.569977063039098,3.1692965969609,326
623,5,tip,A,d,A->AB,A,B,0.250703340881298,7.2681090471187,327
624,22,internal,A,d,A->AB,A,B,0.553643259266347,3.18563040073365,327
625,22,internal,A,d,A->AB,A,B,1.41322011063175,2.32605354936825,328
626,20,internal,A,d,A->AB,A,B,1.1194530895715,7.2281200854285,329
